,name,location,bubble,dollars,rating,country,tourism
6587,"“THIS is MY RESTAURANT and I will run it HOW I WANT”

That’s what the owner screamed at us when we meekly suggested that we had waited 1+ hour for a pizza.  Disgusting customer service.

Refused to apologise or indeed accept anything was wrong with...More",,"<span class=""ui_bubble_rating bubble_10""></span>",,10,,Tourist
6588,"Dined at Mother's twice... Margharita pizza the first night and pizza with smoked salmon second night.  Traditional was the best.  Loved the pizza, the people watching including the chefs and servers, met interesting people also enjoying good pizza,,","Minneapolis, Minnesota","<span class=""ui_bubble_rating bubble_40""></span>",,40, Minnesota,Tourist
6589,"Waiting is never good when you are in the line, though you would appreciate the made to order no rush service.
Pizza crust was what made it for us.  It was good regardless of the toppings.",Florida,"<span class=""ui_bubble_rating bubble_40""></span>",,40,Florida,Tourist
6590,"Went here late on a Sunday when everywhere else seemed closed - only had takeaway but the staff were very friendly, the service was quick and the pizzas tasted fantastic.  Everything made from scratch and with really tasty fresh ingredients.  Would happily go back!","Devizes, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6591,We were in town on vacation and staying about 5 blocks away. We had gone to another restaurant in the meat packing district the night before and saw how popular mother was so we went back! We had the fried cod appetizer and two pizzas....More,"Richmond, Virginia","<span class=""ui_bubble_rating bubble_40""></span>",,40, Virginia,Tourist
6592,"Pizza was good, but service was not very nice and the wait... god ! you cant run a restaurant kitchen with just one oven ?!","Paris, France","<span class=""ui_bubble_rating bubble_30""></span>",,30, France,Tourist
6593,"It was super busy the night we rocked up - anopera event was on and everywhere was packed. The waiter kindly installed us in the bar, and then came to get us when a table was ready. He was polite and friendly throughout and even...More","Coventry, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6594,"Pizza was delish, in a laid-back atmosphere with good food and friendly staff. We tried two types of pizza and the grown-ups also enjoyed our cocktails (aperol spritz). We arrived early for dinner (before 5pm, as the kids were exhausted), but there was a queue...More","Washington DC, District of Columbia","<span class=""ui_bubble_rating bubble_50""></span>",,50, District of Columbia,Tourist
6596,"I’ve had a reservation at 20:30, which I reckon is a busy time for the restaurant, because the food, the drinks and overall the service was extremely slow. 
The antipasti and the pizza were good quality and tasty, but the atmosphere was destroyed by the...More",,"<span class=""ui_bubble_rating bubble_30""></span>",,30,,Tourist
6597,"“THIS is MY RESTAURANT and I will run it HOW I WANT”

That’s what the owner screamed at us when we meekly suggested that we had waited 1+ hour for a pizza.  Disgusting customer service.

Refused to apologise or indeed accept anything was wrong with...More",,"<span class=""ui_bubble_rating bubble_10""></span>",,10,,Tourist
6598,"Dined at Mother's twice... Margharita pizza the first night and pizza with smoked salmon second night.  Traditional was the best.  Loved the pizza, the people watching including the chefs and servers, met interesting people also enjoying good pizza,,","Minneapolis, Minnesota","<span class=""ui_bubble_rating bubble_40""></span>",,40, Minnesota,Tourist
6599,"Waiting is never good when you are in the line, though you would appreciate the made to order no rush service.
Pizza crust was what made it for us.  It was good regardless of the toppings.",Florida,"<span class=""ui_bubble_rating bubble_40""></span>",,40,Florida,Tourist
6600,"Went here late on a Sunday when everywhere else seemed closed - only had takeaway but the staff were very friendly, the service was quick and the pizzas tasted fantastic.  Everything made from scratch and with really tasty fresh ingredients.  Would happily go back!","Devizes, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6601,We were in town on vacation and staying about 5 blocks away. We had gone to another restaurant in the meat packing district the night before and saw how popular mother was so we went back! We had the fried cod appetizer and two pizzas....More,"Richmond, Virginia","<span class=""ui_bubble_rating bubble_40""></span>",,40, Virginia,Tourist
6602,"Pizza was good, but service was not very nice and the wait... god ! you cant run a restaurant kitchen with just one oven ?!","Paris, France","<span class=""ui_bubble_rating bubble_30""></span>",,30, France,Tourist
6603,"It was super busy the night we rocked up - anopera event was on and everywhere was packed. The waiter kindly installed us in the bar, and then came to get us when a table was ready. He was polite and friendly throughout and even...More","Coventry, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6604,"Pizza was delish, in a laid-back atmosphere with good food and friendly staff. We tried two types of pizza and the grown-ups also enjoyed our cocktails (aperol spritz). We arrived early for dinner (before 5pm, as the kids were exhausted), but there was a queue...More","Washington DC, District of Columbia","<span class=""ui_bubble_rating bubble_50""></span>",,50, District of Columbia,Tourist
6606,"I’ve had a reservation at 20:30, which I reckon is a busy time for the restaurant, because the food, the drinks and overall the service was extremely slow. 
The antipasti and the pizza were good quality and tasty, but the atmosphere was destroyed by the...More",,"<span class=""ui_bubble_rating bubble_30""></span>",,30,,Tourist
6607,"“THIS is MY RESTAURANT and I will run it HOW I WANT”

That’s what the owner screamed at us when we meekly suggested that we had waited 1+ hour for a pizza.  Disgusting customer service.

Refused to apologise or indeed accept anything was wrong with...More",,"<span class=""ui_bubble_rating bubble_10""></span>",,10,,Tourist
6608,"Dined at Mother's twice... Margharita pizza the first night and pizza with smoked salmon second night.  Traditional was the best.  Loved the pizza, the people watching including the chefs and servers, met interesting people also enjoying good pizza,,","Minneapolis, Minnesota","<span class=""ui_bubble_rating bubble_40""></span>",,40, Minnesota,Tourist
6609,"Waiting is never good when you are in the line, though you would appreciate the made to order no rush service.
Pizza crust was what made it for us.  It was good regardless of the toppings.",Florida,"<span class=""ui_bubble_rating bubble_40""></span>",,40,Florida,Tourist
6610,"Went here late on a Sunday when everywhere else seemed closed - only had takeaway but the staff were very friendly, the service was quick and the pizzas tasted fantastic.  Everything made from scratch and with really tasty fresh ingredients.  Would happily go back!","Devizes, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6611,We were in town on vacation and staying about 5 blocks away. We had gone to another restaurant in the meat packing district the night before and saw how popular mother was so we went back! We had the fried cod appetizer and two pizzas....More,"Richmond, Virginia","<span class=""ui_bubble_rating bubble_40""></span>",,40, Virginia,Tourist
6612,"Pizza was good, but service was not very nice and the wait... god ! you cant run a restaurant kitchen with just one oven ?!","Paris, France","<span class=""ui_bubble_rating bubble_30""></span>",,30, France,Tourist
6613,"It was super busy the night we rocked up - anopera event was on and everywhere was packed. The waiter kindly installed us in the bar, and then came to get us when a table was ready. He was polite and friendly throughout and even...More","Coventry, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6614,"Pizza was delish, in a laid-back atmosphere with good food and friendly staff. We tried two types of pizza and the grown-ups also enjoyed our cocktails (aperol spritz). We arrived early for dinner (before 5pm, as the kids were exhausted), but there was a queue...More","Washington DC, District of Columbia","<span class=""ui_bubble_rating bubble_50""></span>",,50, District of Columbia,Tourist
6616,"I’ve had a reservation at 20:30, which I reckon is a busy time for the restaurant, because the food, the drinks and overall the service was extremely slow. 
The antipasti and the pizza were good quality and tasty, but the atmosphere was destroyed by the...More",,"<span class=""ui_bubble_rating bubble_30""></span>",,30,,Tourist
6617,"“THIS is MY RESTAURANT and I will run it HOW I WANT”

That’s what the owner screamed at us when we meekly suggested that we had waited 1+ hour for a pizza.  Disgusting customer service.

Refused to apologise or indeed accept anything was wrong with...More",,"<span class=""ui_bubble_rating bubble_10""></span>",,10,,Tourist
6618,"Dined at Mother's twice... Margharita pizza the first night and pizza with smoked salmon second night.  Traditional was the best.  Loved the pizza, the people watching including the chefs and servers, met interesting people also enjoying good pizza,,","Minneapolis, Minnesota","<span class=""ui_bubble_rating bubble_40""></span>",,40, Minnesota,Tourist
6619,"Waiting is never good when you are in the line, though you would appreciate the made to order no rush service.
Pizza crust was what made it for us.  It was good regardless of the toppings.",Florida,"<span class=""ui_bubble_rating bubble_40""></span>",,40,Florida,Tourist
6620,"Went here late on a Sunday when everywhere else seemed closed - only had takeaway but the staff were very friendly, the service was quick and the pizzas tasted fantastic.  Everything made from scratch and with really tasty fresh ingredients.  Would happily go back!","Devizes, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6621,We were in town on vacation and staying about 5 blocks away. We had gone to another restaurant in the meat packing district the night before and saw how popular mother was so we went back! We had the fried cod appetizer and two pizzas....More,"Richmond, Virginia","<span class=""ui_bubble_rating bubble_40""></span>",,40, Virginia,Tourist
6622,"Pizza was good, but service was not very nice and the wait... god ! you cant run a restaurant kitchen with just one oven ?!","Paris, France","<span class=""ui_bubble_rating bubble_30""></span>",,30, France,Tourist
6623,"It was super busy the night we rocked up - anopera event was on and everywhere was packed. The waiter kindly installed us in the bar, and then came to get us when a table was ready. He was polite and friendly throughout and even...More","Coventry, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6624,"Pizza was delish, in a laid-back atmosphere with good food and friendly staff. We tried two types of pizza and the grown-ups also enjoyed our cocktails (aperol spritz). We arrived early for dinner (before 5pm, as the kids were exhausted), but there was a queue...More","Washington DC, District of Columbia","<span class=""ui_bubble_rating bubble_50""></span>",,50, District of Columbia,Tourist
6626,"I’ve had a reservation at 20:30, which I reckon is a busy time for the restaurant, because the food, the drinks and overall the service was extremely slow. 
The antipasti and the pizza were good quality and tasty, but the atmosphere was destroyed by the...More",,"<span class=""ui_bubble_rating bubble_30""></span>",,30,,Tourist
6627,"“THIS is MY RESTAURANT and I will run it HOW I WANT”

That’s what the owner screamed at us when we meekly suggested that we had waited 1+ hour for a pizza.  Disgusting customer service.

Refused to apologise or indeed accept anything was wrong with...More",,"<span class=""ui_bubble_rating bubble_10""></span>",,10,,Tourist
6628,"Dined at Mother's twice... Margharita pizza the first night and pizza with smoked salmon second night.  Traditional was the best.  Loved the pizza, the people watching including the chefs and servers, met interesting people also enjoying good pizza,,","Minneapolis, Minnesota","<span class=""ui_bubble_rating bubble_40""></span>",,40, Minnesota,Tourist
6629,"Waiting is never good when you are in the line, though you would appreciate the made to order no rush service.
Pizza crust was what made it for us.  It was good regardless of the toppings.",Florida,"<span class=""ui_bubble_rating bubble_40""></span>",,40,Florida,Tourist
6630,"Went here late on a Sunday when everywhere else seemed closed - only had takeaway but the staff were very friendly, the service was quick and the pizzas tasted fantastic.  Everything made from scratch and with really tasty fresh ingredients.  Would happily go back!","Devizes, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6631,We were in town on vacation and staying about 5 blocks away. We had gone to another restaurant in the meat packing district the night before and saw how popular mother was so we went back! We had the fried cod appetizer and two pizzas....More,"Richmond, Virginia","<span class=""ui_bubble_rating bubble_40""></span>",,40, Virginia,Tourist
6632,"Pizza was good, but service was not very nice and the wait... god ! you cant run a restaurant kitchen with just one oven ?!","Paris, France","<span class=""ui_bubble_rating bubble_30""></span>",,30, France,Tourist
6633,"It was super busy the night we rocked up - anopera event was on and everywhere was packed. The waiter kindly installed us in the bar, and then came to get us when a table was ready. He was polite and friendly throughout and even...More","Coventry, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6634,"Pizza was delish, in a laid-back atmosphere with good food and friendly staff. We tried two types of pizza and the grown-ups also enjoyed our cocktails (aperol spritz). We arrived early for dinner (before 5pm, as the kids were exhausted), but there was a queue...More","Washington DC, District of Columbia","<span class=""ui_bubble_rating bubble_50""></span>",,50, District of Columbia,Tourist
6636,"I’ve had a reservation at 20:30, which I reckon is a busy time for the restaurant, because the food, the drinks and overall the service was extremely slow. 
The antipasti and the pizza were good quality and tasty, but the atmosphere was destroyed by the...More",,"<span class=""ui_bubble_rating bubble_30""></span>",,30,,Tourist
6637,"“THIS is MY RESTAURANT and I will run it HOW I WANT”

That’s what the owner screamed at us when we meekly suggested that we had waited 1+ hour for a pizza.  Disgusting customer service.

Refused to apologise or indeed accept anything was wrong with...More",,"<span class=""ui_bubble_rating bubble_10""></span>",,10,,Tourist
6638,"Dined at Mother's twice... Margharita pizza the first night and pizza with smoked salmon second night.  Traditional was the best.  Loved the pizza, the people watching including the chefs and servers, met interesting people also enjoying good pizza,,","Minneapolis, Minnesota","<span class=""ui_bubble_rating bubble_40""></span>",,40, Minnesota,Tourist
6639,"Waiting is never good when you are in the line, though you would appreciate the made to order no rush service.
Pizza crust was what made it for us.  It was good regardless of the toppings.",Florida,"<span class=""ui_bubble_rating bubble_40""></span>",,40,Florida,Tourist
6640,"Went here late on a Sunday when everywhere else seemed closed - only had takeaway but the staff were very friendly, the service was quick and the pizzas tasted fantastic.  Everything made from scratch and with really tasty fresh ingredients.  Would happily go back!","Devizes, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6641,We were in town on vacation and staying about 5 blocks away. We had gone to another restaurant in the meat packing district the night before and saw how popular mother was so we went back! We had the fried cod appetizer and two pizzas....More,"Richmond, Virginia","<span class=""ui_bubble_rating bubble_40""></span>",,40, Virginia,Tourist
6642,"Pizza was good, but service was not very nice and the wait... god ! you cant run a restaurant kitchen with just one oven ?!","Paris, France","<span class=""ui_bubble_rating bubble_30""></span>",,30, France,Tourist
6643,"It was super busy the night we rocked up - anopera event was on and everywhere was packed. The waiter kindly installed us in the bar, and then came to get us when a table was ready. He was polite and friendly throughout and even...More","Coventry, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6644,"Pizza was delish, in a laid-back atmosphere with good food and friendly staff. We tried two types of pizza and the grown-ups also enjoyed our cocktails (aperol spritz). We arrived early for dinner (before 5pm, as the kids were exhausted), but there was a queue...More","Washington DC, District of Columbia","<span class=""ui_bubble_rating bubble_50""></span>",,50, District of Columbia,Tourist
6646,"I’ve had a reservation at 20:30, which I reckon is a busy time for the restaurant, because the food, the drinks and overall the service was extremely slow. 
The antipasti and the pizza were good quality and tasty, but the atmosphere was destroyed by the...More",,"<span class=""ui_bubble_rating bubble_30""></span>",,30,,Tourist
6647,"“THIS is MY RESTAURANT and I will run it HOW I WANT”

That’s what the owner screamed at us when we meekly suggested that we had waited 1+ hour for a pizza.  Disgusting customer service.

Refused to apologise or indeed accept anything was wrong with...More",,"<span class=""ui_bubble_rating bubble_10""></span>",,10,,Tourist
6648,"Dined at Mother's twice... Margharita pizza the first night and pizza with smoked salmon second night.  Traditional was the best.  Loved the pizza, the people watching including the chefs and servers, met interesting people also enjoying good pizza,,","Minneapolis, Minnesota","<span class=""ui_bubble_rating bubble_40""></span>",,40, Minnesota,Tourist
6649,"Waiting is never good when you are in the line, though you would appreciate the made to order no rush service.
Pizza crust was what made it for us.  It was good regardless of the toppings.",Florida,"<span class=""ui_bubble_rating bubble_40""></span>",,40,Florida,Tourist
6650,"Went here late on a Sunday when everywhere else seemed closed - only had takeaway but the staff were very friendly, the service was quick and the pizzas tasted fantastic.  Everything made from scratch and with really tasty fresh ingredients.  Would happily go back!","Devizes, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6651,We were in town on vacation and staying about 5 blocks away. We had gone to another restaurant in the meat packing district the night before and saw how popular mother was so we went back! We had the fried cod appetizer and two pizzas....More,"Richmond, Virginia","<span class=""ui_bubble_rating bubble_40""></span>",,40, Virginia,Tourist
6652,"Pizza was good, but service was not very nice and the wait... god ! you cant run a restaurant kitchen with just one oven ?!","Paris, France","<span class=""ui_bubble_rating bubble_30""></span>",,30, France,Tourist
6653,"It was super busy the night we rocked up - anopera event was on and everywhere was packed. The waiter kindly installed us in the bar, and then came to get us when a table was ready. He was polite and friendly throughout and even...More","Coventry, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6654,"Pizza was delish, in a laid-back atmosphere with good food and friendly staff. We tried two types of pizza and the grown-ups also enjoyed our cocktails (aperol spritz). We arrived early for dinner (before 5pm, as the kids were exhausted), but there was a queue...More","Washington DC, District of Columbia","<span class=""ui_bubble_rating bubble_50""></span>",,50, District of Columbia,Tourist
6656,"I’ve had a reservation at 20:30, which I reckon is a busy time for the restaurant, because the food, the drinks and overall the service was extremely slow. 
The antipasti and the pizza were good quality and tasty, but the atmosphere was destroyed by the...More",,"<span class=""ui_bubble_rating bubble_30""></span>",,30,,Tourist
6657,"“THIS is MY RESTAURANT and I will run it HOW I WANT”

That’s what the owner screamed at us when we meekly suggested that we had waited 1+ hour for a pizza.  Disgusting customer service.

Refused to apologise or indeed accept anything was wrong with...More",,"<span class=""ui_bubble_rating bubble_10""></span>",,10,,Tourist
6658,"Dined at Mother's twice... Margharita pizza the first night and pizza with smoked salmon second night.  Traditional was the best.  Loved the pizza, the people watching including the chefs and servers, met interesting people also enjoying good pizza,,","Minneapolis, Minnesota","<span class=""ui_bubble_rating bubble_40""></span>",,40, Minnesota,Tourist
6659,"Waiting is never good when you are in the line, though you would appreciate the made to order no rush service.
Pizza crust was what made it for us.  It was good regardless of the toppings.",Florida,"<span class=""ui_bubble_rating bubble_40""></span>",,40,Florida,Tourist
6660,"Went here late on a Sunday when everywhere else seemed closed - only had takeaway but the staff were very friendly, the service was quick and the pizzas tasted fantastic.  Everything made from scratch and with really tasty fresh ingredients.  Would happily go back!","Devizes, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6661,We were in town on vacation and staying about 5 blocks away. We had gone to another restaurant in the meat packing district the night before and saw how popular mother was so we went back! We had the fried cod appetizer and two pizzas....More,"Richmond, Virginia","<span class=""ui_bubble_rating bubble_40""></span>",,40, Virginia,Tourist
6662,"Pizza was good, but service was not very nice and the wait... god ! you cant run a restaurant kitchen with just one oven ?!","Paris, France","<span class=""ui_bubble_rating bubble_30""></span>",,30, France,Tourist
6663,"It was super busy the night we rocked up - anopera event was on and everywhere was packed. The waiter kindly installed us in the bar, and then came to get us when a table was ready. He was polite and friendly throughout and even...More","Coventry, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6664,"Pizza was delish, in a laid-back atmosphere with good food and friendly staff. We tried two types of pizza and the grown-ups also enjoyed our cocktails (aperol spritz). We arrived early for dinner (before 5pm, as the kids were exhausted), but there was a queue...More","Washington DC, District of Columbia","<span class=""ui_bubble_rating bubble_50""></span>",,50, District of Columbia,Tourist
6666,"I’ve had a reservation at 20:30, which I reckon is a busy time for the restaurant, because the food, the drinks and overall the service was extremely slow. 
The antipasti and the pizza were good quality and tasty, but the atmosphere was destroyed by the...More",,"<span class=""ui_bubble_rating bubble_30""></span>",,30,,Tourist
6667,"“THIS is MY RESTAURANT and I will run it HOW I WANT”

That’s what the owner screamed at us when we meekly suggested that we had waited 1+ hour for a pizza.  Disgusting customer service.

Refused to apologise or indeed accept anything was wrong with...More",,"<span class=""ui_bubble_rating bubble_10""></span>",,10,,Tourist
6668,"Dined at Mother's twice... Margharita pizza the first night and pizza with smoked salmon second night.  Traditional was the best.  Loved the pizza, the people watching including the chefs and servers, met interesting people also enjoying good pizza,,","Minneapolis, Minnesota","<span class=""ui_bubble_rating bubble_40""></span>",,40, Minnesota,Tourist
6669,"Waiting is never good when you are in the line, though you would appreciate the made to order no rush service.
Pizza crust was what made it for us.  It was good regardless of the toppings.",Florida,"<span class=""ui_bubble_rating bubble_40""></span>",,40,Florida,Tourist
6670,"Went here late on a Sunday when everywhere else seemed closed - only had takeaway but the staff were very friendly, the service was quick and the pizzas tasted fantastic.  Everything made from scratch and with really tasty fresh ingredients.  Would happily go back!","Devizes, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6671,We were in town on vacation and staying about 5 blocks away. We had gone to another restaurant in the meat packing district the night before and saw how popular mother was so we went back! We had the fried cod appetizer and two pizzas....More,"Richmond, Virginia","<span class=""ui_bubble_rating bubble_40""></span>",,40, Virginia,Tourist
6672,"Pizza was good, but service was not very nice and the wait... god ! you cant run a restaurant kitchen with just one oven ?!","Paris, France","<span class=""ui_bubble_rating bubble_30""></span>",,30, France,Tourist
6673,"It was super busy the night we rocked up - anopera event was on and everywhere was packed. The waiter kindly installed us in the bar, and then came to get us when a table was ready. He was polite and friendly throughout and even...More","Coventry, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6674,"Pizza was delish, in a laid-back atmosphere with good food and friendly staff. We tried two types of pizza and the grown-ups also enjoyed our cocktails (aperol spritz). We arrived early for dinner (before 5pm, as the kids were exhausted), but there was a queue...More","Washington DC, District of Columbia","<span class=""ui_bubble_rating bubble_50""></span>",,50, District of Columbia,Tourist
6676,"I’ve had a reservation at 20:30, which I reckon is a busy time for the restaurant, because the food, the drinks and overall the service was extremely slow. 
The antipasti and the pizza were good quality and tasty, but the atmosphere was destroyed by the...More",,"<span class=""ui_bubble_rating bubble_30""></span>",,30,,Tourist
6677,"“THIS is MY RESTAURANT and I will run it HOW I WANT”

That’s what the owner screamed at us when we meekly suggested that we had waited 1+ hour for a pizza.  Disgusting customer service.

Refused to apologise or indeed accept anything was wrong with...More",,"<span class=""ui_bubble_rating bubble_10""></span>",,10,,Tourist
6678,"Dined at Mother's twice... Margharita pizza the first night and pizza with smoked salmon second night.  Traditional was the best.  Loved the pizza, the people watching including the chefs and servers, met interesting people also enjoying good pizza,,","Minneapolis, Minnesota","<span class=""ui_bubble_rating bubble_40""></span>",,40, Minnesota,Tourist
6679,"Waiting is never good when you are in the line, though you would appreciate the made to order no rush service.
Pizza crust was what made it for us.  It was good regardless of the toppings.",Florida,"<span class=""ui_bubble_rating bubble_40""></span>",,40,Florida,Tourist
6680,"Went here late on a Sunday when everywhere else seemed closed - only had takeaway but the staff were very friendly, the service was quick and the pizzas tasted fantastic.  Everything made from scratch and with really tasty fresh ingredients.  Would happily go back!","Devizes, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6681,We were in town on vacation and staying about 5 blocks away. We had gone to another restaurant in the meat packing district the night before and saw how popular mother was so we went back! We had the fried cod appetizer and two pizzas....More,"Richmond, Virginia","<span class=""ui_bubble_rating bubble_40""></span>",,40, Virginia,Tourist
6682,"Pizza was good, but service was not very nice and the wait... god ! you cant run a restaurant kitchen with just one oven ?!","Paris, France","<span class=""ui_bubble_rating bubble_30""></span>",,30, France,Tourist
6683,"It was super busy the night we rocked up - anopera event was on and everywhere was packed. The waiter kindly installed us in the bar, and then came to get us when a table was ready. He was polite and friendly throughout and even...More","Coventry, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6684,"Pizza was delish, in a laid-back atmosphere with good food and friendly staff. We tried two types of pizza and the grown-ups also enjoyed our cocktails (aperol spritz). We arrived early for dinner (before 5pm, as the kids were exhausted), but there was a queue...More","Washington DC, District of Columbia","<span class=""ui_bubble_rating bubble_50""></span>",,50, District of Columbia,Tourist
6686,"I’ve had a reservation at 20:30, which I reckon is a busy time for the restaurant, because the food, the drinks and overall the service was extremely slow. 
The antipasti and the pizza were good quality and tasty, but the atmosphere was destroyed by the...More",,"<span class=""ui_bubble_rating bubble_30""></span>",,30,,Tourist
6687,"“THIS is MY RESTAURANT and I will run it HOW I WANT”

That’s what the owner screamed at us when we meekly suggested that we had waited 1+ hour for a pizza.  Disgusting customer service.

Refused to apologise or indeed accept anything was wrong with...More",,"<span class=""ui_bubble_rating bubble_10""></span>",,10,,Tourist
6688,"Dined at Mother's twice... Margharita pizza the first night and pizza with smoked salmon second night.  Traditional was the best.  Loved the pizza, the people watching including the chefs and servers, met interesting people also enjoying good pizza,,","Minneapolis, Minnesota","<span class=""ui_bubble_rating bubble_40""></span>",,40, Minnesota,Tourist
6689,"Waiting is never good when you are in the line, though you would appreciate the made to order no rush service.
Pizza crust was what made it for us.  It was good regardless of the toppings.",Florida,"<span class=""ui_bubble_rating bubble_40""></span>",,40,Florida,Tourist
6690,"Went here late on a Sunday when everywhere else seemed closed - only had takeaway but the staff were very friendly, the service was quick and the pizzas tasted fantastic.  Everything made from scratch and with really tasty fresh ingredients.  Would happily go back!","Devizes, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6691,We were in town on vacation and staying about 5 blocks away. We had gone to another restaurant in the meat packing district the night before and saw how popular mother was so we went back! We had the fried cod appetizer and two pizzas....More,"Richmond, Virginia","<span class=""ui_bubble_rating bubble_40""></span>",,40, Virginia,Tourist
6692,"Pizza was good, but service was not very nice and the wait... god ! you cant run a restaurant kitchen with just one oven ?!","Paris, France","<span class=""ui_bubble_rating bubble_30""></span>",,30, France,Tourist
6693,"It was super busy the night we rocked up - anopera event was on and everywhere was packed. The waiter kindly installed us in the bar, and then came to get us when a table was ready. He was polite and friendly throughout and even...More","Coventry, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6694,"Pizza was delish, in a laid-back atmosphere with good food and friendly staff. We tried two types of pizza and the grown-ups also enjoyed our cocktails (aperol spritz). We arrived early for dinner (before 5pm, as the kids were exhausted), but there was a queue...More","Washington DC, District of Columbia","<span class=""ui_bubble_rating bubble_50""></span>",,50, District of Columbia,Tourist
6696,"I’ve had a reservation at 20:30, which I reckon is a busy time for the restaurant, because the food, the drinks and overall the service was extremely slow. 
The antipasti and the pizza were good quality and tasty, but the atmosphere was destroyed by the...More",,"<span class=""ui_bubble_rating bubble_30""></span>",,30,,Tourist
6697,"“THIS is MY RESTAURANT and I will run it HOW I WANT”

That’s what the owner screamed at us when we meekly suggested that we had waited 1+ hour for a pizza.  Disgusting customer service.

Refused to apologise or indeed accept anything was wrong with...More",,"<span class=""ui_bubble_rating bubble_10""></span>",,10,,Tourist
6698,"Dined at Mother's twice... Margharita pizza the first night and pizza with smoked salmon second night.  Traditional was the best.  Loved the pizza, the people watching including the chefs and servers, met interesting people also enjoying good pizza,,","Minneapolis, Minnesota","<span class=""ui_bubble_rating bubble_40""></span>",,40, Minnesota,Tourist
6699,"Waiting is never good when you are in the line, though you would appreciate the made to order no rush service.
Pizza crust was what made it for us.  It was good regardless of the toppings.",Florida,"<span class=""ui_bubble_rating bubble_40""></span>",,40,Florida,Tourist
6700,"Went here late on a Sunday when everywhere else seemed closed - only had takeaway but the staff were very friendly, the service was quick and the pizzas tasted fantastic.  Everything made from scratch and with really tasty fresh ingredients.  Would happily go back!","Devizes, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6701,We were in town on vacation and staying about 5 blocks away. We had gone to another restaurant in the meat packing district the night before and saw how popular mother was so we went back! We had the fried cod appetizer and two pizzas....More,"Richmond, Virginia","<span class=""ui_bubble_rating bubble_40""></span>",,40, Virginia,Tourist
6702,"Pizza was good, but service was not very nice and the wait... god ! you cant run a restaurant kitchen with just one oven ?!","Paris, France","<span class=""ui_bubble_rating bubble_30""></span>",,30, France,Tourist
6703,"It was super busy the night we rocked up - anopera event was on and everywhere was packed. The waiter kindly installed us in the bar, and then came to get us when a table was ready. He was polite and friendly throughout and even...More","Coventry, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
6704,"Pizza was delish, in a laid-back atmosphere with good food and friendly staff. We tried two types of pizza and the grown-ups also enjoyed our cocktails (aperol spritz). We arrived early for dinner (before 5pm, as the kids were exhausted), but there was a queue...More","Washington DC, District of Columbia","<span class=""ui_bubble_rating bubble_50""></span>",,50, District of Columbia,Tourist
6706,"I’ve had a reservation at 20:30, which I reckon is a busy time for the restaurant, because the food, the drinks and overall the service was extremely slow. 
The antipasti and the pizza were good quality and tasty, but the atmosphere was destroyed by the...More",,"<span class=""ui_bubble_rating bubble_30""></span>",,30,,Tourist
6707,"“THIS is MY RESTAURANT and I will run it HOW I WANT”

That’s what the owner screamed at us when we meekly suggested that we had waited 1+ hour for a pizza.  Disgusting customer service.

Refused to apologise or indeed accept anything was wrong with...More",,"<span class=""ui_bubble_rating bubble_10""></span>",,10,,Tourist
